policy_state_IL,policy_state_IN,policy_state_OH,insured_sex_FEMALE,insured_sex_MALE,insured_education_level_Associate,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_occupation_adm-clerical,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_hobbies_base-jumping,insured_hobbies_basketball,insured_hobbies_board-games,insured_hobbies_bungie-jumping,insured_hobbies_camping,insured_hobbies_chess,insured_hobbies_cross-fit,insured_hobbies_dancing,insured_hobbies_exercise,insured_hobbies_golf,insured_hobbies_hiking,insured_hobbies_kayaking,insured_hobbies_movies,insured_hobbies_paintball,insured_hobbies_polo,insured_hobbies_reading,insured_hobbies_skydiving,insured_hobbies_sleeping,insured_hobbies_video-games,insured_hobbies_yachting,insured_relationship_husband,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Multi-vehicle Collision,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,incident_severity_Major Damage,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Ambulance,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,incident_state_NC,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,incident_city_Arlington,incident_city_Columbus,incident_city_Hillsdale,incident_city_Northbend,incident_city_Northbrook,incident_city_Riverwood,incident_city_Springfield,auto_make_Accura,auto_make_Audi,auto_make_BMW,auto_make_Chevrolet,auto_make_Dodge,auto_make_Ford,auto_make_Honda,auto_make_Jeep,auto_make_Mercedes,auto_make_Nissan,auto_make_Saab,auto_make_Suburu,auto_make_Toyota,auto_make_Volkswagen,auto_model_3 Series,auto_model_92x,auto_model_93,auto_model_95,auto_model_A3,auto_model_A5,auto_model_Accord,auto_model_C300,auto_model_CRV,auto_model_Camry,auto_model_Civic,auto_model_Corolla,auto_model_E400,auto_model_Escape,auto_model_F150,auto_model_Forrestor,auto_model_Fusion,auto_model_Grand Cherokee,auto_model_Highlander,auto_model_Impreza,auto_model_Jetta,auto_model_Legacy,auto_model_M5,auto_model_MDX,auto_model_ML350,auto_model_Malibu,auto_model_Maxima,auto_model_Neon,auto_model_Passat,auto_model_Pathfinder,auto_model_RAM,auto_model_RSX,auto_model_Silverado,auto_model_TL,auto_model_Tahoe,auto_model_Ultima,auto_model_Wrangler,auto_model_X5,auto_model_X6,csl_per_person_100,csl_per_person_250,csl_per_person_500,csl_per_accident_1000,csl_per_accident_300,csl_per_accident_500,incident_period_of_day_afternoon,incident_period_of_day_early_morning,incident_period_of_day_evening,incident_period_of_day_fore-noon,incident_period_of_day_morning,incident_period_of_day_night,incident_period_of_day_past_midnight,property_damage,police_report_available,collision_en,months_as_customer,age,policy_number,policy_deductable,policy_annual_premium,umbrella_limit,capital-gains,capital-loss,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,vehicle_age,fraud_reported
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.681501176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.426891647,2.426891647,0,0,0,0,0,0,0,0,0,0,0,2.070493532,1.101880308,3.06447524,0.961942756,2.522781055,4.842005977,0,1.734306916,0,2.111037609,1.272233355,1.929490277,3.410287874,2.661266728,1.625904692,3.624535861,3.541566378,1
0,0,0,0,2.056380829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.233161507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.035246766,3.955930943,6.582946812,2.484344291,1.377153764,4.444130686,2.048275736,2.222059956,-1.777941777,2.111037609,0,1.929490277,2.792124626,2.131192379,2.57951773,2.647750763,1.947861508,1
0,0,2.265997937,2.023249397,0,0,0,0,3.244257867,0,0,0,5.061013022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.061013022,0,0,0,0,0,0,0,0,0,3.002475094,0,0,2.078619738,0,0,0,0,2.30180453,0,0,0,0,0,0,2.45102548,0,0,0,0,2.458146387,0,0,0,0,0,0,3.745656809,0,0,0,0,0,0,0,0,0,4.965085656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.217097695,0,0,0,2.20785902,0,0,0,2.20785902,0,0,3.657091998,0,0,0,0,0,2.35832391,3.105740297,2.176665199,4.426464235,1.922637547,1.715010914,5.477995069,0,0,-2.006764053,3.166556413,0,1.929490277,1.58468742,1.042805661,1.038895505,1.660227873,1.416626551,0
0,0,0,2.023249397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.078619738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.367072095,0,1.035246766,1.996029083,4.085966987,1.321709069,0.857505457,5.822344626,0,1.421366221,-0.279375185,2.111037609,1.272233355,0.964745138,3.209836742,2.596563861,1.687263765,3.345353264,3.364488059,1
0,0,2.265997937,2.023249397,0,0,0,0,0,0,3.325979541,0,0,0,0,0,0,0,0,0,0,0,0,0,4.393224411,0,0,0,0,0,0,0,0,0,5.579817583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.363338438,0,2.078619738,0,0,0,2.11270992,0,0,0,2.844023957,0,0,0,0,3.862249041,0,0,0,0,0,0,3.233161507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.273374357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.879663045,0,0,0,0,0,0,0,0,0,2.272879768,0,0,0,2.272879768,0,0,0,0,0,0,3.591167018,0,0,0,1.035246766,1.01156225,3.06447524,2.450997893,0.857505457,4.194149728,0,2.21655551,-2.003108745,3.166556413,0,0.964745138,2.154026077,1.889946293,1.882859657,2.005961182,0.885391595,0
2.309401077,0,0,2.023249397,0,0,0,0,0,3.27839107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.393224411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.061013022,0,0,0,0,0,0,3.211374674,0,0,0,0,0,2.078619738,0,0,0,2.11270992,0,0,0,0,0,0,2.70874539,0,0,0,0,0,0,0,2.798010775,3.233161507,0,0,0,0,0,0,0,0,4.457425305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.06694593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20785902,0,0,0,2.20785902,0,0,0,0,0,0,3.10041662,0,0,1.035246766,0.767703494,3.518471572,3.460165202,3.430021828,5.365572231,3.686896325,0,0,2.111037609,2.544466709,0.964745138,3.142343924,3.308517747,1.648055982,3.07266054,2.656174784,1
0,0,2.265997937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.035246766,0.939307804,3.404972489,0.587601012,1.209082694,4.749005858,0,0,-1.742777715,2.111037609,0,1.929490277,1.06632738,0.533854241,0.993042334,1.083278037,3.364488059,1
0,0,2.265997937,2.023249397,0,0,0,3.119547875,0,0,0,0,0,0,0,0,0,0,4.163623061,0,0,0,0,0,0,0,0,6.635044048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.363338438,0,0,0,2.119130518,0,0,0,2.531272561,0,0,0,0,2.70874539,0,0,0,0,0,0,0,2.798010775,0,0,0,0,3.745656809,0,0,0,0,0,0,0,0,0,0,0,0,0,4.393224411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.879663045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.426891647,2.426891647,0,0,0,0,0,0,0,3.591167018,0,0,0,1.035246766,0.975435027,3.631970655,1.742506779,3.430021828,5.462524435,1.638620589,2.360631618,-1.597369565,1.055518804,1.272233355,2.894235415,2.587787799,1.238470689,2.467653715,2.628989126,3.364488059,0
2.309401077,0,0,0,2.056380829,0,0,0,0,3.27839107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.393224411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.388602512,0,0,0,0,0,3.363338438,0,2.078619738,0,0,0,0,2.30180453,0,0,2.844023957,0,0,0,0,0,0,0,0,0,0,2.798010775,0,0,0,0,0,0,3.139123061,0,0,0,0,4.424945709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.313884513,0,0,0,0,0,0,0,0,0,0,0,0,0,2.426891647,2.426891647,0,0,0,0,0,3.514238921,0,0,0,2.367072095,0,1.035246766,1.761202132,4.312965153,0.944538606,3.430021828,5.627356218,2.457930883,1.403818489,-1.838619888,3.166556413,1.272233355,1.929490277,2.729277747,1.596448751,0,3.388894421,2.656174784,0
0,0,0,2.023249397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.595553745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.844023957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.035246766,2.122474364,4.426464235,0.883649835,0.857505457,6.400413544,1.638620589,0,-1.753487767,1.055518804,1.272233355,0.964745138,3.668475353,3.08772755,3.076149654,3.485829545,1.59370487,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.871717778,0,0,0,2.078619738,0,0,0,0,0,0,0,2.844023957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.139123061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272879768,0,0,0,2.272879768,0,0,0,0,0,0,0,0,0,0,3.105740297,1.192198366,3.518471572,2.082951436,0.884945632,4.575034817,0,0,-1.000603993,3.166556413,0,1.929490277,2.968923707,0.053585536,3.43632963,3.217738733,0.885391595,1
0,2.333123038,0,2.023249397,0,0,0,3.119547875,0,0,0,0,0,0,0,0,5.329312094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.794156174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.363338438,0,0,0,2.119130518,0,0,0,2.531272561,0,0,0,0,0,2.45102548,0,0,0,0,2.458146387,0,0,0,0,0,3.325979541,0,0,0,0,0,0,4.595553745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.475721281,0,0,0,0,0,0,0,0,2.426891647,2.426891647,0,0,2.625443764,0,0,0,0,0,0,2.367072095,0,2.070493532,3.739167604,5.901952314,1.481452459,0.857505457,5.802052704,0,1.62547404,-2.59526863,1.055518804,1.272233355,0.964745138,2.314944496,1.354090933,1.349013566,2.515121329,3.364488059,1
0,2.333123038,0,0,2.056380829,0,0,0,3.244257867,0,0,0,0,0,4.559722935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.952305446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.363338438,0,2.078619738,0,0,0,0,0,2.531272561,0,2.844023957,0,0,0,0,0,2.53541679,0,0,0,0,0,0,0,3.301878468,0,0,0,0,0,0,0,0,0,4.670035493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.240392342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20785902,0,0,0,2.20785902,0,0,0,3.514238921,0,0,0,0,2.35832391,2.070493532,1.860551996,4.426464235,3.826171337,1.715010914,5.659818476,2.457930883,1.743690334,-2.547749627,3.166556413,2.544466709,2.894235415,1.533159737,0.733743855,2.192977718,1.362873627,0.885391595,0
2.309401077,0,0,2.023249397,0,3.33826818,0,0,0,0,0,0,0,0,0,0,0,5.163104064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.952305446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.363338438,0,0,0,2.119130518,0,2.11270992,0,0,0,0,0,0,0,2.45102548,0,0,0,0,0,3.745656809,0,0,0,0,0,0,0,3.139123061,0,0,4.457425305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.06694593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.426891647,2.426891647,0,0,2.625443764,0,0,0,0,0,0,0,0,2.070493532,0.298049592,3.745469738,3.005969591,1.715010914,4.766302446,2.457930883,1.680887928,-2.215116605,1.055518804,2.544466709,0.964745138,3.437994562,1.809901509,1.803115013,3.842005653,3.541566378,0
2.309401077,0,0,0,2.056380829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.119130518,0,2.11270992,0,0,0,0,0,0,0,2.45102548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.035246766,0.867053357,3.06447524,1.806053912,2.287824559,4.506483075,0,0,0,1.055518804,2.544466709,0.964745138,2.459813309,0.438245193,1.988299798,2.790233006,1.416626551,1
0,0,0,2.023249397,0,0,0,3.119547875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.244257867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.575314211,0,0,0,0,0,0,0,0,1.445088929,4.085966987,0.686816154,1.715010914,6.246237132,0,0,-1.698000192,1.055518804,0,1.929490277,0.732495574,0.701058902,0.349104332,0.7441526,3.010331422,1
2.309401077,0,0,2.023249397,0,0,3.575314211,0,0,0,0,0,0,0,0,4.393224411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.450028555,0,2.98588374,0,0,0,0,2.078619738,0,0,0,0,0,2.531272561,0,0,2.681501176,0,0,0,0,0,0,0,0,0,2.798010775,0,0,0,0,0,3.389089552,0,0,0,0,0,0,0,0,0,0,0,4.595553745,0,0,0,0,0,0,7.824122436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272879768,0,0,0,2.272879768,0,0,0,0,3.514238921,0,0,0,0,0,3.105740297,1.896679219,3.972467904,3.95462846,0.857505457,6.228407734,0,0,-0.712785046,3.166556413,2.544466709,0.964745138,1.03773374,0.60700628,0.604730219,1.127468182,2.124939827,1
0,0,0,0,2.056380829,0,0,3.119547875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.119130518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.745656809,0,0,0,3.301878468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.070493532,0.758671688,3.404972489,3.14523052,3.181345246,5.242580397,0,0,-2.311836053,1.055518804,1.272233355,0.964745138,2.060600476,1.061705124,1.286989954,2.253874385,2.124939827,1
0,0,2.265997937,2.023249397,0,0,3.575314211,0,0,0,0,0,0,0,0,0,0,0,0,4.595553745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.061013022,0,0,0,0,0,0,0,2.98588374,0,0,0,0,0,0,2.119130518,0,2.11270992,0,0,0,2.844023957,0,0,0,0,0,0,0,0,0,0,2.798010775,0,0,0,0,3.745656809,0,0,0,0,0,0,0,0,0,0,4.708768615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.154509463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20785902,0,0,0,2.20785902,2.625443764,0,0,0,0,0,0,0,0,3.105740297,2.13150617,4.312965153,3.462047053,1.715010914,3.486281307,0,0,-2.284567456,1.055518804,0,0.964745138,2.823041235,3.715412066,1.233826858,2.628989126,0.708313276,0
0,2.333123038,0,2.023249397,0,0,3.575314211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.524781272,0,0,0,0,0,0,0,0,0,0,0,0,5.388602512,0,0,0,0,0,0,0,0,0,0,0,0,3.002475094,0,0,0,4.273374357,0,0,0,2.30180453,0,0,0,0,0,0,2.45102548,0,0,0,0,0,3.745656809,0,0,0,0,0,3.745656809,0,0,0,0,4.457425305,0,0,0,0,0,0,0,0,0,0,0,8.73289574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.426891647,2.426891647,0,0,0,0,0,0,3.657091998,0,0,0,0,0,0.361272232,4.426464235,1.777426008,1.715010914,5.424499702,1.638620589,0,-1.21721754,1.055518804,0,1.929490277,0.369985656,0.324626069,0.323408835,0.344553332,0.885391595,0
0,0,2.265997937,2.023249397,0,3.33826818,0,0,0,0,0,0,0,0,0,4.393224411,0,0,0,0,0,0,0,0,0,0,0,0,0,5.012317583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98588374,0,0,0,0,2.078619738,0,0,0,2.11270992,0,0,0,2.844023957,0,0,0,0,0,0,0,0,0,0,2.798010775,0,0,0,0,0,3.389089552,0,0,4.78944431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.012931228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.426891647,2.426891647,0,0,0,0,3.657091998,0,0,0,0,2.367072095,0,3.105740297,1.038657668,3.518471572,2.257088014,1.715010914,4.570225197,0,0,0,3.166556413,0,2.894235415,1.442775114,0,0.945860086,1.763475875,2.302018146,1
0,0,2.265997937,0,2.056380829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.078619738,0,0,0,2.11270992,0,0,0,0,0,0,0,2.45102548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.426891647,2.426891647,0,0,2.625443764,0,0,0,0,0,0,2.367072095,0,2.070493532,1.246389201,3.631970655,0.597553032,0.857505457,4.507363082,0,1.028444814,-1.898201408,3.166556413,1.272233355,0.964745138,1.772594518,0.848252366,1.690143433,1.800822152,2.479096465,1
0,2.333123038,0,0,2.056380829,0,0,0,0,0,0,3.470735223,0,4.748555621,0,0,0,0,0,0,0,0,0,0,0,0,0,6.635044048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.149082175,0,0,2.119130518,0,0,2.30180453,0,0,0,0,0,2.70874539,0,0,0,0,0,0,0,2.798010775,0,0,0,0,0,3.389089552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.559722935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41551923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.426891647,2.426891647,0,0,0,0,0,0,0,3.591167018,0,2.367072095,0,3.105740297,1.282516424,3.404972489,1.945913072,0.857505457,6.139408131,0,2.452988097,-2.328431151,1.055518804,2.544466709,2.894235415,2.843314422,2.494729107,2.485374747,2.647868761,3.895723016,0
0,2.333123038,0,2.023249397,0,0,0,0,3.244257867,0,0,0,0,0,0,0,0,0,0,0,4.708768615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.111247971,0,0,0,0,0,0,0,3.211374674,0,0,0,0,0,2.078619738,0,0,0,2.11270992,0,0,0,0,0,0,0,2.45102548,3.862249041,0,0,0,0,0,0,0,3.244257867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.393224411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.154509463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272879768,0,0,0,2.272879768,0,0,0,0,0,3.657091998,0,0,2.367072095,0,3.105740297,2.014092695,4.539963318,2.890657691,0.857505457,5.220947877,0,3.265725117,-1.699718187,3.166556413,1.272233355,0,2.978046641,2.850483704,2.839795388,2.647278772,3.364488059,0
2.309401077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20785902,0,0,0,2.20785902,0,3.575314211,0,0,0,0,0,0,0,1.035246766,0.487717514,2.950976157,0.9143141,3.169340169,5.831736896,0,0,-2.517593336,3.166556413,0,1.929490277,2.609497003,1.632468904,1.490338797,2.815012526,0.885391595,1
2.309401077,0,0,0,2.056380829,0,0,3.119547875,0,0,0,0,0,0,0,0,0,0,4.163623061,0,0,0,0,0,0,0,0,0,0,0,0,0,6.753927174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.149082175,2.078619738,0,0,0,2.11270992,0,0,0,0,0,0,0,2.45102548,0,0,0,0,0,0,2.798010775,0,0,0,0,0,0,3.139123061,0,0,0,0,4.424945709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.313884513,0,0,0,0,0,0,0,0,0,0,0,2.272879768,0,0,0,2.272879768,0,0,0,0,0,0,0,3.10041662,0,0,3.105740297,1.300580036,3.972467904,3.718672089,0.857505457,6.203289682,0,0,0,3.166556413,0,0,3.712527298,3.908853628,1.947098398,3.630199751,4.072801335,0
0,0,0,2.023249397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.119130518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.035246766,2.790827994,4.99395965,1.540598043,2.280964516,6.117923353,0,2.346778146,-0.720570852,1.055518804,1.272233355,0.964745138,2.744144751,2.332416073,1.430751826,2.833184175,0.708313276,1
0,0,2.265997937,2.023249397,0,3.33826818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.245045579,0,0,0,0,0,0,0,5.012317583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.211374674,0,0,0,0,0,0,0,2.119130518,0,0,0,2.531272561,0,2.844023957,0,0,0,0,0,0,0,0,2.458146387,0,0,0,0,0,0,0,3.389089552,0,0,0,0,0,0,0,0,0,0,0,4.595553745,0,0,0,0,7.154509463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20785902,0,0,0,2.20785902,0,0,0,0,3.657091998,0,0,2.367072095,0,1.035246766,0.867053357,2.950976157,2.606866651,3.430021828,6.557810559,0,0.369425918,0,1.055518804,2.544466709,2.894235415,3.307908282,1.583107954,3.154343708,3.360574969,1.947861508,0
